simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
22,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,9,35,0,1,27,1,0,1,0,36485.12000000002,2,False,False
22,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

23,0,-2435.755775897819,-48.4249822093355,1.0,CLIENT,7,2,100000,16,31,0,31,31,31,0,15,0,32315.392000000014,1,False,False
23,1,-1539.5739575208083,2567.928977790448,1.0,CLIENT,7,2,100000,17,48,0,64,89,64,0,27,19,50036.736000000026,2,False,False
23,2,-1827.0553997892198,638.7533777903167,1.0,CLIENT,7,2,100000,15,31,0,31,31,31,0,16,0,32315.392000000014,1,False,False
23,3,2126.3292053328537,-1308.0107822097023,1.0,CLIENT,7,2,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,1,False,False
23,4,-381.64939349749756,2024.6873777904484,1.0,CLIENT,7,2,100000,17,60,0,40,79,40,0,23,6,62545.920000000035,2,False,False
23,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,7,2,100000,10,39,0,75,105,73,2,34,24,40654.84800000002,2,False,False
23,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,1,0,0,0,0,58376.19200000003,1,False,False

24,0,1376.0263998096284,-1972.7025022099683,1.0,CLIENT,7,2,100000,16,49,0,81,98,78,3,33,26,51079.16800000003,2,False,False
24,1,700.8013924320313,-2090.2564222097894,1.0,CLIENT,7,2,100000,17,50,0,49,64,49,0,32,0,52121.60000000003,2,False,False
24,2,233.70344573805787,1553.1358577905823,1.0,CLIENT,7,2,100000,12,55,0,13,41,13,0,10,2,57333.76000000003,1,False,False
24,3,32.07045620257899,203.49217779057966,1.0,CLIENT,7,2,100000,13,49,0,11,58,11,0,6,2,51079.16800000003,2,False,False
