simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
36,2,-59.726447805544844,-385.82846520456883,1.0,CLIENT,7,2,100000,15,28,0,145,145,141,4,68,58,29188.096000000012,4,False,False
36,3,-223.69692960076677,-54.09486520447189,1.0,CLIENT,7,2,100000,17,32,0,139,141,139,0,66,56,33357.824000000015,4,False,False
36,4,433.92767902812665,46.53841479535686,1.0,CLIENT,7,2,100000,18,45,0,128,128,124,4,65,41,46909.440000000024,4,False,False

37,0,-218.62731083981072,311.9252947952762,1.0,CLIENT,7,2,100000,16,33,0,134,134,132,2,66,49,34400.256000000016,4,False,False
37,1,363.34908034224463,208.8429747953029,1.0,CLIENT,7,2,100000,17,29,0,137,138,136,1,65,54,30230.528000000013,4,False,False
37,2,82.46051587609736,-458.4091052040358,1.0,CLIENT,7,2,100000,15,31,0,135,136,133,2,67,51,32315.392000000014,4,False,False
37,3,392.8162393893518,-414.66034520454514,1.0,CLIENT,7,2,100000,16,38,0,129,129,126,3,66,45,39612.41600000002,4,False,False
37,4,-337.6841389256815,5.906614795906364,1.0,CLIENT,7,2,100000,18,36,0,129,131,129,0,64,47,37527.55200000002,4,False,False

38,0,-55.13210580390333,-28.825225204202525,1.0,CLIENT,7,2,100000,16,28,0,144,144,141,3,67,58,29188.096000000012,4,False,False
38,1,71.13308645786891,489.36937479575647,1.0,CLIENT,7,2,100000,17,35,0,136,138,135,0,66,52,36485.12000000002,4,False,False
38,2,474.56384190758695,388.6247747954178,1.0,CLIENT,7,2,100000,15,44,0,126,129,125,0,68,41,45867.00800000002,4,False,False
38,3,-386.32079391267126,-134.69054520426823,1.0,CLIENT,7,2,100000,17,36,0,137,137,133,3,66,47,37527.55200000002,4,False,False
38,4,-360.6558489355776,92.62489479527318,1.0,CLIENT,7,2,100000,18,29,0,144,144,140,3,65,55,30230.528000000013,4,False,False

39,0,-183.13997951424412,-370.6889452040346,1.0,CLIENT,7,2,100000,16,24,0,144,144,144,0,66,60,25018.36800000001,4,False,False
39,1,-257.52079227070243,24.385734795918665,1.0,CLIENT,7,2,100000,17,31,0,137,137,137,0,65,56,32315.392000000014,4,False,False
39,2,-391.8656894318162,-446.1639052041039,1.0,CLIENT,7,2,100000,15,31,0,137,137,137,0,67,53,32315.392000000014,4,False,False
39,3,-164.7626115065524,192.2562947952585,1.0,CLIENT,7,2,100000,16,46,0,122,122,122,0,66,38,47951.872000000025,4,False,False
39,4,-385.60787877398093,-389.7246652042236,1.0,CLIENT,7,2,100000,18,36,0,132,132,132,0,64,48,37527.55200000002,4,False,False

40,0,444.22534213591405,391.96437479568687,1.0,CLIENT,7,2,100000,16,41,0,234,236,234,0,115,98,42739.71200000002,7,False,False
40,1,-53.86470111352361,275.07837479576153,1.0,CLIENT,7,2,100000,17,29,0,248,248,245,3,114,108,30230.528000000013,7,False,False
40,2,-199.2993893146156,-179.32986520467438,1.0,CLIENT,7,2,100000,15,40,0,237,237,235,2,116,98,41697.28000000002,7,False,False
40,3,131.0971708625243,-139.69994520427633,1.0,CLIENT,7,2,100000,16,29,0,247,248,245,2,115,110,30230.528000000013,7,False,False
40,4,-115.65067976081092,97.07769479589558,1.0,CLIENT,7,2,100000,18,29,0,248,248,246,2,113,116,30230.528000000013,7,False,False
40,5,306.315869283037,486.5863747956641,1.0,CLIENT,7,2,100000,10,37,0,240,240,238,2,121,103,38569.98400000002,7,False,False
40,6,361.8440372730519,444.9526947955792,1.0,CLIENT,7,2,100000,18,36,0,241,241,239,2,113,100,37527.55200000002,7,False,False
40,7,-280.5717150735362,313.59509479580623,1.0,CLIENT,7,2,100000,21,36,0,240,241,238,2,110,100,37527.55200000002,7,False,False

41,0,229.32103435344442,491.92973479562,1.0,CLIENT,7,2,100000,16,31,0,248,248,243,5,115,106,32315.392000000014,7,False,False
41,1,84.44083570460461,51.65913479587488,1.0,CLIENT,7,2,100000,17,23,0,256,256,249,7,114,113,23975.93600000001,7,False,False
41,2,-34.85363076064201,-409.09434520436037,1.0,CLIENT,7,2,100000,15,38,0,238,241,234,4,116,99,39612.41600000002,7,False,False
41,3,59.09274190038725,38.41205479530856,1.0,CLIENT,7,2,100000,16,24,0,254,255,249,5,115,110,25018.36800000001,7,False,False
41,4,490.08954936276854,483.35809479590495,1.0,CLIENT,7,2,100000,18,46,0,227,233,227,0,113,93,47951.872000000025,7,False,False
41,5,-68.12300387832552,372.14941479588333,1.0,CLIENT,7,2,100000,10,21,0,258,258,251,7,121,115,21891.072000000007,7,False,False
41,6,423.6300159203392,452.188494795503,1.0,CLIENT,7,2,100000,18,31,0,247,248,244,3,113,106,32315.392000000014,7,False,False
41,7,105.66986426536928,-499.0409052042773,1.0,CLIENT,7,2,100000,21,65,0,212,214,208,4,110,73,67758.08000000003,7,False,False

42,0,48.557440413224,-40.06854520429101,1.0,CLIENT,7,2,100000,16,31,0,257,258,252,5,114,112,32315.392000000014,7,False,False
42,1,195.49717168350872,21.26877479587847,1.0,CLIENT,7,2,100000,17,31,0,258,258,251,7,113,116,32315.392000000014,7,False,False
42,2,-317.2472382965448,-222.5220252039884,1.0,CLIENT,7,2,100000,15,51,0,234,238,233,1,115,96,53164.03200000003,7,False,False
42,3,-13.94145337219084,124.57373479528968,1.0,CLIENT,7,2,100000,16,28,0,261,261,256,5,114,117,29188.096000000012,7,False,False
42,4,488.82214467238884,383.17009479574295,1.0,CLIENT,7,2,100000,18,48,0,238,241,237,1,112,94,50036.736000000026,7,False,False
42,5,-118.89840427969789,414.11705479591603,1.0,CLIENT,7,2,100000,10,34,0,253,255,249,4,120,111,35442.68800000002,7,False,False
42,6,-105.19459106658533,158.86029479573182,1.0,CLIENT,7,2,100000,18,30,0,259,259,254,5,112,120,31272.960000000014,7,False,False
42,7,321.84157673821863,132.8114147958479,1.0,CLIENT,7,2,100000,20,36,0,253,253,247,6,110,108,37527.55200000002,7,False,False

