simulation_id,node_id,x_position_m,y_position_m,height_m,role,hop_limit,antenna_gain_dbi,message_period_ms,messages_created,packets_sent,rebroadcast_packets,packets_sensed,packets_detected,packets_received,collisions,useful_packets,packets_dropped_by_delay,tx_airtime_ms,direct_neighbor_count,is_moving,gps_enabled
26,1,918.1943838991872,-843.0271422098645,1.0,CLIENT,3,0.0,100000,17,59,0,67,136,63,4,34,14,61503.488000000034,3,False,False
26,2,-1922.3281752844957,638.9760177905455,1.0,CLIENT,3,0.0,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
26,3,56.779604959603105,-1497.8113822098335,1.0,CLIENT,3,0.0,100000,14,54,0,16,53,16,0,12,1,56291.32800000003,2,False,False
26,4,1954.3947118993347,-342.4211022097933,1.0,CLIENT,3,0.0,100000,16,63,0,10,40,10,0,7,0,65673.21600000003,2,False,False
26,5,-1406.0455996278488,2758.0643200003115,1.0,CLIENT,3,0.0,100000,9,36,0,0,0,0,0,0,0,37527.55200000002,0,False,False
26,6,1812.7962022920597,-2984.8899519996658,1.0,CLIENT,3,0.0,100000,14,56,0,0,0,0,0,0,0,58376.19200000003,0,False,False

27,0,2236.966002811653,-1923.0537822095541,1.0,CLIENT,3,0.0,100000,14,59,0,10,41,10,0,5,4,61503.488000000034,1,False,False
27,1,-1135.3576265736067,835.5671377901427,1.0,CLIENT,3,0.0,100000,15,60,0,0,2,0,0,0,0,62545.920000000035,1,False,False
27,2,1778.3420270060303,313.8102977904768,1.0,CLIENT,3,0.0,100000,12,48,0,0,0,0,0,0,0,50036.736000000026,0,False,False
27,3,-2435.8349718872246,59.11013779046925,1.0,CLIENT,3,0.0,100000,13,52,0,0,0,0,0,0,0,54206.46400000003,1,False,False
27,4,-1103.4416427626613,-821.2084222095831,1.0,CLIENT,3,0.0,100000,16,64,0,0,0,0,0,0,0,66715.64800000003,0,False,False
