number_of_nodes,timestamp,number_of_packets,simulation_time_ms,message_period_ms,path_loss_model,messages_created,packets_sent,potential_receivers,packets_sensed,packets_received,useful_receptions,duplicate_packets,collisions,packets_dropped_delay_or_hop_limit,mean_delay_ms,tx_air_utilization_rate,collision_rate,node_reach,usefulness,no_link_rate,total_directed_links,available_directed_links,unavailable_directed_links,transmissions_per_message,successful_decode_rate,average_nodes_reached_per_message
102,1785438642.20474,17012,1800000,100000,6,1351,17012,1718212,240044,77508,30414,47094,41590,47375,316734.4587222277,0.05338773472766887,0.17325990235123562,0.22289319975668923,0.39239820405635545,0.8652688798291593,10302,1388,8914,12.592153960029608,0.3228908033527187,22.51221317542561
102,1785438767.51851,18005,1800000,100000,6,1348,18005,1818505,271000,75970,31074,44896,43470,45952,357812.59003023827,0.053285535511982604,0.1604059040590406,0.22823691864735435,0.40902988021587466,0.8613861386138614,10302,1428,8874,13.356824925816024,0.2803321033210332,23.051928783382788
102,1785438889.480631,17471,1800000,100000,6,1349,17471,1764571,259310,77638,31103,46535,39956,47038,345434.922107629,0.052394131241830094,0.15408584319925958,0.22828057453632689,0.4006156778896932,0.8609978644923316,10302,1432,8870,12.951074870274278,0.29940225984343066,23.056338028169016
102,1785439014.513061,17747,1800000,100000,6,1336,17747,1792447,270875,78135,31164,46971,41394,47882,361713.44309124944,0.05148001603485842,0.1528158744808491,0.23095393371672496,0.39884814743712804,0.8596389050669773,10302,1446,8856,13.283682634730539,0.2884540839870789,23.32634730538922
102,1785439133.050359,17201,1800000,100000,6,1346,17201,1737301,250299,77240,30734,46506,42760,47223,333651.56191652076,0.05195694570806103,0.1708356805260908,0.22607505921468818,0.3979026411185914,0.8627450980392157,10302,1414,8888,12.779346210995543,0.30859092525339693,22.833580980683507
102,1785439243.1635048,15985,1800000,100000,6,1362,15985,1614485,217920,78306,30659,47647,36047,48386,290657.9144005512,0.05271776209150329,0.16541391336270192,0.2228740495194894,0.3915281076801267,0.8712871287128713,10302,1326,8976,11.736417033773861,0.35933370044052865,22.51027900146843
102,1785439361.49516,16970,1800000,100000,6,1355,16970,1713970,233305,75997,31147,44850,41269,46685,312931.38468996563,0.05587458230936821,0.17688862218983734,0.2275912462094918,0.4098451254654789,0.8703164434090468,10302,1336,8966,12.523985239852399,0.3257409828336298,22.986715867158672
102,1785439488.036273,17819,1800000,100000,6,1347,17819,1799719,264903,77150,30935,46215,40986,47075,348288.42192323325,0.053682976906318104,0.154720784589076,0.22738465383286657,0.40097213220998057,0.8604154533100369,10302,1438,8864,13.228656273199704,0.2912386798186506,22.965850037119523
102,1785439613.667608,17329,1800000,100000,6,1349,17329,1750229,240222,76264,30605,45659,43615,47095,343405.67310992896,0.05524435381263619,0.18156122253582102,0.2246255018385456,0.40130336725060317,0.8652688798291593,10302,1388,8914,12.84581171237954,0.3174730041378392,22.687175685693106
102,1785439748.752397,17409,1800000,100000,6,1348,17409,1758309,236660,77313,31099,46214,41744,47577,322170.45911550877,0.05552824052287584,0.17638806726950054,0.228420542350971,0.40224800486334766,0.8714812657736362,10302,1324,8978,12.914688427299703,0.3266838502493028,23.070474777448073
102,1785439883.644187,17479,1800000,100000,6,1365,17479,1765379,240155,77243,31219,46024,39542,47591,335715.9314068384,0.05473903546840961,0.16465199558618393,0.22644616109962645,0.40416607330114057,0.8708988545913415,10302,1330,8972,12.805128205128206,0.3216381087214507,22.87106227106227
102,1785440017.1500301,17577,1800000,100000,6,1355,17577,1775277,277809,76218,30852,45366,42687,46598,354208.3366747613,0.05179229141612203,0.15365592907357212,0.22543568009937526,0.40478627095961583,0.8571151232770335,10302,1472,8830,12.971955719557196,0.2743539626146021,22.7690036900369
102,1785440152.097582,18126,1800000,100000,6,1354,18126,1830726,263922,75129,31504,43625,44638,45130,356838.999907235,0.05419965071895427,0.16913330453694653,0.230369861210641,0.4193320821520318,0.8662395651329838,10302,1378,8924,13.387001477104874,0.284663650624048,23.26735598227474
102,1785440282.936844,17300,1800000,100000,6,1337,17300,1747300,249129,76495,30458,46037,41009,46541,342349.0334914667,0.05249633045751637,0.16460949949624493,0.22555299658612085,0.39816981502058957,0.8666278392545137,10302,1374,8928,12.93941660433807,0.30704976136860823,22.780852655198206
102,1785440412.269643,16756,1800000,100000,6,1339,16756,1692356,220511,77526,30858,46668,40889,47437,294588.601210857,0.055795094030501126,0.18542839132741679,0.22817382559764565,0.3980342078786472,0.8745874587458746,10302,1292,9010,12.513816280806573,0.35157429788083133,23.04555638536221
